ID,Continent,Haplogroup
Public_sample12382,East_Asia,D4
Public_sample12383,East_Asia,D4
Public_sample12384,East_Asia,D4
Public_sample12385,East_Asia,D4
Public_sample12386,East_Asia,D4
Public_sample12387,East_Asia,D4
Public_sample12388,East_Asia,D4
Public_sample12389,East_Asia,D4
Public_sample12390,East_Asia,D4
Public_sample12391,East_Asia,D4
Public_sample12392,East_Asia,D4
Public_sample12393,East_Asia,D4
Public_sample12394,East_Asia,D4
Public_sample12395,East_Asia,D4
Public_sample12396,East_Asia,D4
Public_sample12397,East_Asia,D4
Public_sample12398,East_Asia,D4
Public_sample12399,East_Asia,D4
Public_sample12400,East_Asia,D4
Public_sample12401,East_Asia,D4
Public_sample12402,East_Asia,D4
Public_sample12403,East_Asia,D4
Public_sample12404,East_Asia,D4
Public_sample12405,East_Asia,D4
Public_sample12406,East_Asia,D4
Public_sample12407,East_Asia,D4
Public_sample12408,East_Asia,D4
Public_sample12409,East_Asia,D4
Public_sample12410,East_Asia,D4
Public_sample12411,East_Asia,D4
Public_sample12412,East_Asia,D4
Public_sample12413,East_Asia,D4
Public_sample12414,East_Asia,D4
Public_sample12415,East_Asia,D4
Public_sample12416,East_Asia,D4
Public_sample12417,East_Asia,D4
Public_sample12418,East_Asia,D4
Public_sample12419,East_Asia,D4
Public_sample12420,East_Asia,D4
Public_sample12421,East_Asia,D4
Public_sample12422,East_Asia,D4
Public_sample12423,East_Asia,D4
Public_sample12424,East_Asia,D4
Public_sample12425,East_Asia,D4
Public_sample12426,East_Asia,D4
Public_sample12427,East_Asia,D4
Public_sample12428,East_Asia,D4
Public_sample12429,East_Asia,D4
Public_sample12430,East_Asia,D4
Public_sample12431,East_Asia,D4
Public_sample12432,East_Asia,D4
Public_sample12433,East_Asia,D4
Public_sample12434,East_Asia,D4
Public_sample12435,East_Asia,D4
Public_sample12436,East_Asia,D4
Public_sample12437,East_Asia,D4
Public_sample12438,East_Asia,D4
Public_sample12439,East_Asia,D4
Public_sample12440,East_Asia,D4
Public_sample12441,East_Asia,D4
Public_sample12442,East_Asia,D4
Public_sample12443,East_Asia,D4
Public_sample12444,East_Asia,D4
Public_sample12445,East_Asia,D4
Public_sample12446,East_Asia,D4
Public_sample12447,East_Asia,D4
Public_sample12448,East_Asia,D4
Public_sample12449,East_Asia,D4
Public_sample12450,East_Asia,D4
Public_sample12451,East_Asia,D4
Public_sample12452,East_Asia,D4
Public_sample12453,East_Asia,D4
Public_sample12454,East_Asia,D4
Public_sample12455,East_Asia,D4
Public_sample12456,East_Asia,D4
Public_sample12457,East_Asia,D4
Public_sample12458,East_Asia,D4
Public_sample12459,East_Asia,D4
Public_sample12460,East_Asia,D4
Public_sample12461,East_Asia,D4
Public_sample12462,East_Asia,D4
Public_sample12463,East_Asia,D4
Public_sample12464,East_Asia,D4
Public_sample12465,East_Asia,D4
Public_sample12466,East_Asia,D4
Public_sample12467,East_Asia,D4
Public_sample12468,East_Asia,D4
Public_sample12469,East_Asia,D4
Public_sample12470,East_Asia,D4
Public_sample12471,East_Asia,D4
Public_sample12472,East_Asia,D4
Public_sample12473,East_Asia,D4
Public_sample12474,East_Asia,D4
Public_sample12475,East_Asia,D4
Public_sample12476,East_Asia,D4
Public_sample12477,East_Asia,D4
Public_sample12478,East_Asia,D4
Public_sample12479,East_Asia,D4
Public_sample12480,East_Asia,D4
Public_sample12481,East_Asia,D4
Public_sample12482,East_Asia,D4
Public_sample12483,East_Asia,D4
Public_sample12484,East_Asia,D4
Public_sample12485,East_Asia,D4
Public_sample12486,East_Asia,D4
Public_sample12487,East_Asia,D4
Public_sample12488,East_Asia,D4
Public_sample12489,East_Asia,D4
Public_sample12490,East_Asia,D4
Public_sample12491,East_Asia,D4
Public_sample12492,East_Asia,D4
Public_sample12493,East_Asia,D4
Public_sample12494,East_Asia,D4
Public_sample12495,East_Asia,D4
Public_sample12496,East_Asia,D4
Public_sample12497,East_Asia,D4
Public_sample12498,East_Asia,D4
Public_sample12499,East_Asia,D4
Public_sample12500,East_Asia,D4
Public_sample12501,East_Asia,D4
Public_sample12502,East_Asia,D4
Public_sample12503,East_Asia,D4
Public_sample12504,East_Asia,D4
Public_sample12505,East_Asia,D4
Public_sample12506,East_Asia,D4
Public_sample12507,East_Asia,D4
Public_sample12508,East_Asia,D4
Public_sample12509,East_Asia,D4
Public_sample12510,East_Asia,D4
Public_sample12511,East_Asia,D4
Public_sample12512,East_Asia,D4
Public_sample12513,East_Asia,D4
Public_sample12514,East_Asia,D4
Public_sample12515,East_Asia,D4
Public_sample12516,East_Asia,D4
Public_sample12517,East_Asia,D4
Public_sample12518,East_Asia,D4
Public_sample12519,East_Asia,D4
Public_sample12520,East_Asia,D4
Public_sample12521,East_Asia,D4
Public_sample12522,East_Asia,D4
Public_sample12523,East_Asia,D4
Public_sample12524,East_Asia,D4
Public_sample12525,East_Asia,D4
Public_sample12526,East_Asia,D4
Public_sample12527,East_Asia,D4
Public_sample12528,East_Asia,D4
Public_sample12529,East_Asia,D4
Public_sample12530,East_Asia,D4
Public_sample12531,East_Asia,D4
Public_sample12532,East_Asia,D4
Public_sample12533,East_Asia,D4
Public_sample12534,East_Asia,D4
Public_sample12535,East_Asia,D4
Public_sample12536,East_Asia,D4
Public_sample12537,East_Asia,D4
Public_sample12538,East_Asia,D4
Public_sample12539,East_Asia,D4
Public_sample12540,East_Asia,D4
Public_sample12541,East_Asia,D4
Public_sample12542,East_Asia,D4
Public_sample12543,East_Asia,D4
Public_sample12544,East_Asia,D4
Public_sample12545,East_Asia,D4
Public_sample12546,East_Asia,D4
Public_sample12547,East_Asia,D4
Public_sample12548,East_Asia,D4
Public_sample12549,East_Asia,D4
Public_sample12550,East_Asia,D4
Public_sample12551,East_Asia,D4
Public_sample12552,East_Asia,D4
Public_sample12553,East_Asia,D4
Public_sample12554,East_Asia,D4
Public_sample12555,East_Asia,D4
Public_sample12556,East_Asia,D4
Public_sample12557,East_Asia,D4
Public_sample12558,East_Asia,D4
Public_sample12559,East_Asia,D4
Public_sample12560,East_Asia,D4
Public_sample12561,East_Asia,D4
Public_sample12562,East_Asia,D4
Public_sample12563,East_Asia,D4
Public_sample12564,East_Asia,D4
Public_sample12565,East_Asia,D4
Public_sample12566,East_Asia,D4
Public_sample12567,East_Asia,D4
Public_sample12568,East_Asia,D4
Public_sample12569,East_Asia,D4
Public_sample12570,East_Asia,D4
Public_sample12571,East_Asia,D4
Public_sample12572,East_Asia,D4
Public_sample12573,East_Asia,D4
Public_sample12574,East_Asia,D4
Public_sample12575,East_Asia,D4
Public_sample12576,East_Asia,D4
Public_sample12577,East_Asia,D4
Public_sample12578,East_Asia,D4
Public_sample12579,East_Asia,D4
Public_sample12580,East_Asia,D4
Public_sample12581,East_Asia,D4
Public_sample12582,East_Asia,D4
Public_sample12583,East_Asia,D4
Public_sample12584,East_Asia,D4
Public_sample12585,East_Asia,D4
Public_sample12586,East_Asia,D4
Public_sample12587,East_Asia,D4
Public_sample12588,East_Asia,D4
Public_sample12589,East_Asia,D4
Public_sample12590,East_Asia,D4
Public_sample12591,East_Asia,D4
Public_sample12592,East_Asia,D4
Public_sample12593,East_Asia,D4
Public_sample12594,East_Asia,D4
Public_sample12595,East_Asia,D4
Public_sample12596,East_Asia,D4
Public_sample12597,East_Asia,D4
Public_sample12598,East_Asia,D4
Public_sample12599,East_Asia,D4
Public_sample12600,East_Asia,D4
Public_sample12601,East_Asia,D4
Public_sample12602,East_Asia,D4
Public_sample12603,East_Asia,D4
Public_sample12604,East_Asia,D4
Public_sample12605,East_Asia,D4
Public_sample12606,East_Asia,D4
Public_sample12607,East_Asia,D4
Public_sample12608,East_Asia,D4
Public_sample12609,East_Asia,D4
Public_sample12610,East_Asia,D4
Public_sample12611,East_Asia,D4
Public_sample12612,East_Asia,D4
Public_sample12613,East_Asia,D4
Public_sample12614,East_Asia,D4
Public_sample12615,East_Asia,D4
Public_sample12616,East_Asia,D4
Public_sample12617,East_Asia,D4
Public_sample12618,East_Asia,D4
Public_sample12619,East_Asia,D4
Public_sample12620,East_Asia,D4
Public_sample12621,East_Asia,D4
Public_sample12622,East_Asia,D4
Public_sample12623,East_Asia,D4
Public_sample12624,East_Asia,D4
Public_sample12625,East_Asia,D4
Public_sample12626,East_Asia,D4
Public_sample12627,East_Asia,D4
Public_sample12628,East_Asia,D4
Public_sample12629,East_Asia,D4
Public_sample12630,East_Asia,D4
Public_sample12631,East_Asia,D4
Public_sample12632,East_Asia,D4
Public_sample12633,East_Asia,D4
Public_sample12634,East_Asia,D4
Public_sample12635,East_Asia,D4
Public_sample12636,East_Asia,D4
Public_sample12637,East_Asia,D4
Public_sample12638,East_Asia,D4
Public_sample12639,East_Asia,D4
Public_sample12640,East_Asia,D4
Public_sample12641,East_Asia,D4
Public_sample12642,East_Asia,D4
Public_sample12643,East_Asia,D4
Public_sample12644,East_Asia,D4
Public_sample12645,East_Asia,D4
Public_sample12646,East_Asia,D4
Public_sample12647,East_Asia,D4
Public_sample12648,East_Asia,D4
Public_sample12649,East_Asia,D4
Public_sample12650,East_Asia,D4
Public_sample12651,East_Asia,D4
Public_sample12652,East_Asia,D4
Public_sample12653,East_Asia,D4
Public_sample12654,East_Asia,D4
Public_sample12655,East_Asia,D4
Public_sample12656,East_Asia,D4
Public_sample12657,East_Asia,D4+195
Public_sample12658,East_Asia,D4+195
Public_sample12659,East_Asia,D4+195
Public_sample12660,North_Asia,D4+195
Public_sample12661,North_Asia,D4+195
Public_sample12662,North_Asia,D4+195
Public_sample12663,North_Asia,D4+195
Public_sample12664,North_Asia,D4+195
Public_sample12665,North_Asia,D4+195
Public_sample12666,North_Asia,D4+195
Public_sample12667,East_Asia,D4+195
Public_sample12668,East_Asia,D4a
Public_sample12669,East_Asia,D4a
Public_sample12670,East_Asia,D4a
Public_sample12671,South_Asia,D4a
Public_sample12672,East_Asia,D4a
Public_sample12673,North_Asia,D4a
Public_sample12674,North_Asia,D4a
Public_sample12675,North_Asia,D4a
Public_sample12676,North_Asia,D4a
Public_sample12677,North_Asia,D4a
Public_sample12678,North_Asia,D4a
Public_sample12679,North_Asia,D4a
Public_sample12680,North_Asia,D4a
Public_sample12681,North_Asia,D4a
Public_sample12682,North_Asia,D4a
Public_sample12683,North_Asia,D4a
Public_sample12684,North_Asia,D4a
Public_sample12685,North_Asia,D4a
Public_sample12686,North_Asia,D4a
Public_sample12687,North_Asia,D4a
Public_sample12688,North_Asia,D4a
Public_sample12689,North_Asia,D4a
Public_sample12690,North_Asia,D4a
Public_sample12691,Southeast_Asia,D4a
Public_sample12692,Southeast_Asia,D4a
Public_sample12693,Southeast_Asia,D4a
Public_sample12694,Southeast_Asia,D4a
Public_sample12695,Southeast_Asia,D4a
Public_sample12696,Southeast_Asia,D4a
Public_sample12697,Southeast_Asia,D4a
Public_sample12698,Southeast_Asia,D4a
Public_sample12699,Southeast_Asia,D4a
Public_sample12700,Southeast_Asia,D4a
Public_sample12701,Southeast_Asia,D4a
Public_sample12702,Southeast_Asia,D4a
Public_sample12703,Southeast_Asia,D4a
Public_sample12704,Southeast_Asia,D4a
Public_sample12705,Southeast_Asia,D4a
Public_sample12706,Southeast_Asia,D4a
Public_sample12707,Southeast_Asia,D4a
Public_sample12708,Southeast_Asia,D4a
Public_sample12709,Southeast_Asia,D4a
Public_sample12710,Southeast_Asia,D4a
Public_sample12711,Southeast_Asia,D4a
Public_sample12712,Southeast_Asia,D4a
Public_sample12713,East_Asia,D4a
Public_sample12714,East_Asia,D4a
Public_sample12715,East_Asia,D4a
Public_sample12716,East_Asia,D4a
Public_sample12717,East_Asia,D4a
Public_sample12718,East_Asia,D4a
Public_sample12719,East_Asia,D4a
Public_sample12720,East_Asia,D4a
Public_sample12721,East_Asia,D4a
Public_sample12722,East_Asia,D4a
Public_sample12723,East_Asia,D4a
Public_sample12724,East_Asia,D4a
Public_sample12725,East_Asia,D4a
Public_sample12726,East_Asia,D4a
Public_sample12727,East_Asia,D4a
Public_sample12728,East_Asia,D4a
Public_sample12729,East_Asia,D4a
Public_sample12730,East_Asia,D4a
Public_sample12731,East_Asia,D4a
Public_sample12732,East_Asia,D4a
Public_sample12733,East_Asia,D4a
Public_sample12734,East_Asia,D4a
Public_sample12735,East_Asia,D4a
Public_sample12736,East_Asia,D4a
Public_sample12737,East_Asia,D4a
Public_sample12738,East_Asia,D4a
Public_sample12739,East_Asia,D4a
Public_sample12740,East_Asia,D4a
Public_sample12741,East_Asia,D4a
Public_sample12742,East_Asia,D4a
Public_sample12743,East_Asia,D4a
Public_sample12744,East_Asia,D4a
Public_sample12745,East_Asia,D4a
Public_sample12746,East_Asia,D4a
Public_sample12747,East_Asia,D4a
Public_sample12748,East_Asia,D4a
Public_sample12749,East_Asia,D4a
Public_sample12750,East_Asia,D4a
Public_sample12751,East_Asia,D4a
Public_sample12752,East_Asia,D4a
Public_sample12753,East_Asia,D4a
Public_sample12754,East_Asia,D4a
Public_sample12755,East_Asia,D4a
Public_sample12756,East_Asia,D4a
Public_sample12757,East_Asia,D4a
Public_sample12758,East_Asia,D4a
Public_sample12759,East_Asia,D4a
Public_sample12760,East_Asia,D4a
Public_sample12761,East_Asia,D4a
Public_sample12762,East_Asia,D4a
Public_sample12763,East_Asia,D4a
Public_sample12764,East_Asia,D4a
Public_sample12765,East_Asia,D4a
Public_sample12766,East_Asia,D4a
Public_sample12767,East_Asia,D4a
Public_sample12768,East_Asia,D4a
Public_sample12769,East_Asia,D4a
Public_sample12770,East_Asia,D4a
Public_sample12771,East_Asia,D4a
Public_sample12772,East_Asia,D4a
Public_sample12773,East_Asia,D4a
Public_sample12774,East_Asia,D4a
Public_sample12775,East_Asia,D4a
Public_sample12776,East_Asia,D4a
Public_sample12777,East_Asia,D4a
Public_sample12778,East_Asia,D4a
Public_sample12779,East_Asia,D4a
Public_sample12780,East_Asia,D4a
Public_sample12781,East_Asia,D4a
Public_sample12782,East_Asia,D4a
Public_sample12783,East_Asia,D4a
Public_sample12784,East_Asia,D4a
Public_sample12785,East_Asia,D4a
Public_sample12786,East_Asia,D4a
Public_sample12787,East_Asia,D4a
Public_sample12788,East_Asia,D4a
Public_sample12789,East_Asia,D4a
Public_sample12790,East_Asia,D4a
Public_sample12791,East_Asia,D4a
Public_sample12792,East_Asia,D4a
Public_sample12793,East_Asia,D4a
Public_sample12794,East_Asia,D4a
Public_sample12795,East_Asia,D4a
Public_sample12796,East_Asia,D4a
Public_sample12797,East_Asia,D4a
Public_sample12798,East_Asia,D4a
Public_sample12799,East_Asia,D4a
Public_sample12800,East_Asia,D4a
Public_sample12801,East_Asia,D4a
Public_sample12802,East_Asia,D4a
Public_sample12803,East_Asia,D4a
Public_sample12804,East_Asia,D4a
Public_sample12805,East_Asia,D4a
Public_sample12806,East_Asia,D4a
Public_sample12807,East_Asia,D4a
Public_sample12808,East_Asia,D4a
Public_sample12809,East_Asia,D4a
Public_sample12810,East_Asia,D4a
Public_sample12811,East_Asia,D4a
Public_sample12812,East_Asia,D4a
Public_sample12813,East_Asia,D4a
Public_sample12814,East_Asia,D4a
Public_sample12815,East_Asia,D4a
Public_sample12816,East_Asia,D4a
Public_sample12817,East_Asia,D4a
Public_sample12818,East_Asia,D4a
Public_sample12819,East_Asia,D4a
Public_sample12820,East_Asia,D4a
Public_sample12821,East_Asia,D4a
Public_sample12822,East_Asia,D4a
Public_sample12823,East_Asia,D4a
Public_sample12824,East_Asia,D4a
Public_sample12825,East_Asia,D4a
Public_sample12826,East_Asia,D4a
Public_sample12827,East_Asia,D4a
Public_sample12828,East_Asia,D4a
Public_sample12829,East_Asia,D4a
Public_sample12830,East_Asia,D4a
Public_sample12831,East_Asia,D4a
Public_sample12832,East_Asia,D4a
Public_sample12833,East_Asia,D4a
Public_sample12834,East_Asia,D4a
Public_sample12835,East_Asia,D4a
Public_sample12836,East_Asia,D4a
Public_sample12837,East_Asia,D4a
Public_sample12838,East_Asia,D4a
Public_sample12839,East_Asia,D4a
Public_sample12840,East_Asia,D4a
Public_sample12841,East_Asia,D4a
Public_sample12842,East_Asia,D4a
Public_sample12843,East_Asia,D4a
Public_sample12844,East_Asia,D4a
Public_sample12845,East_Asia,D4a
Public_sample12846,East_Asia,D4a
Public_sample12847,East_Asia,D4a
Public_sample12848,East_Asia,D4a
Public_sample12849,East_Asia,D4a
Public_sample12850,East_Asia,D4a
Public_sample12851,East_Asia,D4a
Public_sample12852,East_Asia,D4a
Public_sample12853,East_Asia,D4a
Public_sample12854,East_Asia,D4a
Public_sample12855,East_Asia,D4a
Public_sample12856,East_Asia,D4a
Public_sample12857,East_Asia,D4a
Public_sample12858,East_Asia,D4a
Public_sample12859,East_Asia,D4a
Public_sample12860,East_Asia,D4a
Public_sample12861,East_Asia,D4a
Public_sample12862,East_Asia,D4a
Public_sample12863,East_Asia,D4a
Public_sample12864,East_Asia,D4a
Public_sample12865,East_Asia,D4a
Public_sample12866,East_Asia,D4a
Public_sample12867,East_Asia,D4a
Public_sample12868,East_Asia,D4a
Public_sample12869,East_Asia,D4a
Public_sample12870,East_Asia,D4a
Public_sample12871,East_Asia,D4a
Public_sample12872,East_Asia,D4a
Public_sample12873,East_Asia,D4a
Public_sample12874,East_Asia,D4a
Public_sample12875,East_Asia,D4a
Public_sample12876,East_Asia,D4a
Public_sample12877,East_Asia,D4a
Public_sample12878,East_Asia,D4a
Public_sample12879,East_Asia,D4a
Public_sample12880,East_Asia,D4a
Public_sample12881,East_Asia,D4a
Public_sample12882,East_Asia,D4a
Public_sample12883,East_Asia,D4a
Public_sample12884,East_Asia,D4a
Public_sample12885,East_Asia,D4a
Public_sample12886,East_Asia,D4a
Public_sample12887,East_Asia,D4a
Public_sample12888,East_Asia,D4a
Public_sample12889,East_Asia,D4a
Public_sample12890,East_Asia,D4a
Public_sample12891,East_Asia,D4a
Public_sample12892,East_Asia,D4a
Public_sample12893,East_Asia,D4a
Public_sample12894,East_Asia,D4a
Public_sample12895,East_Asia,D4a
Public_sample12896,East_Asia,D4a
Public_sample12897,East_Asia,D4a
Public_sample12898,East_Asia,D4a
Public_sample12899,East_Asia,D4a
Public_sample12900,East_Asia,D4a
Public_sample12901,East_Asia,D4a
Public_sample12902,East_Asia,D4a
Public_sample12903,East_Asia,D4a
Public_sample12904,East_Asia,D4a
Public_sample12905,East_Asia,D4a
Public_sample12906,East_Asia,D4a
Public_sample12907,East_Asia,D4a
Public_sample12908,East_Asia,D4a
Public_sample12909,East_Asia,D4a
Public_sample12910,East_Asia,D4a
Public_sample12911,East_Asia,D4a
Public_sample12912,East_Asia,D4a
Public_sample12913,East_Asia,D4a
Public_sample12914,East_Asia,D4a
Public_sample12915,East_Asia,D4a
Public_sample12916,East_Asia,D4a
Public_sample12917,East_Asia,D4a
Public_sample12918,East_Asia,D4a
Public_sample12919,East_Asia,D4a
Public_sample12920,East_Asia,D4a
Public_sample12921,East_Asia,D4a
Public_sample12922,East_Asia,D4a
Public_sample12923,East_Asia,D4a
Public_sample12924,East_Asia,D4a
Public_sample12925,East_Asia,D4a
Public_sample12926,East_Asia,D4a
Public_sample12927,East_Asia,D4a
Public_sample12928,East_Asia,D4a
Public_sample12929,East_Asia,D4a
Public_sample12930,East_Asia,D4a
Public_sample12931,East_Asia,D4a
Public_sample12932,East_Asia,D4a
Public_sample12933,East_Asia,D4a
Public_sample12934,East_Asia,D4a
Public_sample12935,East_Asia,D4a
Public_sample12936,East_Asia,D4a
Public_sample12937,East_Asia,D4a
Public_sample12938,East_Asia,D4a
Public_sample12939,East_Asia,D4a
Public_sample12940,East_Asia,D4a
Public_sample12941,East_Asia,D4a
Public_sample12942,East_Asia,D4a
Public_sample12943,East_Asia,D4a
Public_sample12944,East_Asia,D4a
Public_sample12945,East_Asia,D4a
Public_sample12946,East_Asia,D4a
Public_sample12947,East_Asia,D4a
Public_sample12948,East_Asia,D4a
Public_sample12949,East_Asia,D4a
Public_sample12950,East_Asia,D4a
Public_sample12951,East_Asia,D4a
Public_sample12952,East_Asia,D4a
Public_sample12953,East_Asia,D4a
Public_sample12954,East_Asia,D4a
Public_sample12955,East_Asia,D4a
Public_sample12956,East_Asia,D4a
Public_sample12957,East_Asia,D4a
Public_sample12958,East_Asia,D4a
Public_sample12959,East_Asia,D4a
Public_sample12960,East_Asia,D4a
Public_sample12961,East_Asia,D4a
Public_sample12962,East_Asia,D4a
Public_sample12963,East_Asia,D4a
Public_sample12964,East_Asia,D4a
Public_sample12965,East_Asia,D4a
Public_sample12966,East_Asia,D4a
Public_sample12967,East_Asia,D4a
Public_sample12968,East_Asia,D4a
Public_sample12969,East_Asia,D4a
Public_sample12970,East_Asia,D4a
Public_sample12971,East_Asia,D4a
Public_sample12972,East_Asia,D4a
Public_sample12973,East_Asia,D4a
Public_sample12974,East_Asia,D4a
Public_sample12975,East_Asia,D4a
Public_sample12976,East_Asia,D4a
Public_sample12977,East_Asia,D4a
Public_sample12978,East_Asia,D4a
Public_sample12979,East_Asia,D4a
Public_sample12980,East_Asia,D4a
Public_sample12981,East_Asia,D4a
Public_sample12982,East_Asia,D4a
Public_sample12983,East_Asia,D4a
Public_sample12984,East_Asia,D4a
Public_sample12985,East_Asia,D4a
Public_sample12986,East_Asia,D4a
Public_sample12987,East_Asia,D4a
Public_sample12988,East_Asia,D4a
Public_sample12989,East_Asia,D4a
Public_sample12990,East_Asia,D4a
Public_sample12991,East_Asia,D4a
Public_sample12992,East_Asia,D4a
Public_sample12993,East_Asia,D4a
Public_sample12994,East_Asia,D4a
Public_sample12995,East_Asia,D4a
Public_sample12996,East_Asia,D4a
Public_sample12997,East_Asia,D4a
Public_sample12998,East_Asia,D4a
Public_sample12999,East_Asia,D4a
Public_sample13000,East_Asia,D4a
Public_sample13001,East_Asia,D4a
Public_sample13002,East_Asia,D4a
Public_sample13003,East_Asia,D4a
Public_sample13004,East_Asia,D4a
Public_sample13005,East_Asia,D4a
Public_sample13006,,D4a+16294
Public_sample13007,East_Asia,D4a1
Public_sample13008,East_Asia,D4a1
Public_sample13009,East_Asia,D4a1
Public_sample13010,East_Asia,D4a1
Public_sample13011,East_Asia,D4a1
Public_sample13012,,D4a1
Public_sample13013,,D4a1
Public_sample13014,East_Asia,D4a1a
Public_sample13015,,D4a1a
Public_sample13016,East_Asia,D4a1a
Public_sample13017,East_Asia,D4a1a
Public_sample13018,East_Asia,D4a1a
Public_sample13019,East_Asia,D4a1a
Public_sample13020,East_Asia,D4a1a
Public_sample13021,East_Asia,D4a1a1
Public_sample13022,East_Asia,D4a1a1
Public_sample13023,East_Asia,D4a1a1
Public_sample13024,East_Asia,D4a1a1
Public_sample13025,,D4a1a1
Public_sample13026,,D4a1a1
Public_sample13027,East_Asia,D4a1a1a
Public_sample13028,,D4a1a1a
Public_sample13029,,D4a1a1a
Public_sample13030,East_Asia,D4a1b
Public_sample13031,East_Asia,D4a1b
Public_sample13032,East_Asia,D4a1b
Public_sample13033,,D4a1b
Public_sample13034,,D4a1b
Public_sample13035,East_Asia,D4a1b
Public_sample13036,East_Asia,D4a1b
Public_sample13037,East_Asia,D4a1b
Public_sample13038,East_Asia,D4a1b
Public_sample13039,East_Asia,D4a1b
Public_sample13040,East_Asia,D4a1b
Public_sample13041,East_Asia,D4a1b1
Public_sample13042,North_Asia,D4a1b1
Public_sample13043,North_Asia,D4a1b1
Public_sample13044,,D4a1b1
Public_sample13045,,D4a1b1
Public_sample13046,East_Asia,D4a1b1
Public_sample13047,East_Asia,D4a1b1
Public_sample13048,East_Asia,D4a1b1
Public_sample13049,East_Asia,D4a1b1
Public_sample13050,East_Asia,D4a1c
Public_sample13051,,D4a1c
Public_sample13052,,D4a1c
Public_sample13053,East_Asia,D4a1c
Public_sample13054,East_Asia,D4a1c
Public_sample13055,East_Asia,D4a1c
Public_sample13056,,D4a1d
Public_sample13057,,D4a1d
Public_sample13058,East_Asia,D4a1d
Public_sample13059,East_Asia,D4a1d
Public_sample13060,East_Asia,D4a1d
Public_sample13061,East_Asia,D4a1d
Public_sample13062,East_Asia,D4a1d
Public_sample13063,East_Asia,D4a1d
Public_sample13064,East_Asia,D4a1d
Public_sample13065,South_Asia,D4a1e
Public_sample13066,North_Asia,D4a1e
Public_sample13067,East_Asia,D4a1e
Public_sample13068,East_Asia,D4a1e
Public_sample13069,,D4a1e
Public_sample13070,Southeast_Asia,D4a1e
Public_sample13071,Southeast_Asia,D4a1e
Public_sample13072,Southeast_Asia,D4a1e
Public_sample13073,Southeast_Asia,D4a1e
Public_sample13074,Southeast_Asia,D4a1e
Public_sample13075,Southeast_Asia,D4a1e
Public_sample13076,Southeast_Asia,D4a1e
Public_sample13077,Southeast_Asia,D4a1e
Public_sample13078,Southeast_Asia,D4a1e
Public_sample13079,Southeast_Asia,D4a1e
Public_sample13080,Southeast_Asia,D4a1e
Public_sample13081,Southeast_Asia,D4a1e
Public_sample13082,Southeast_Asia,D4a1e
Public_sample13083,Southeast_Asia,D4a1e
Public_sample13084,Southeast_Asia,D4a1e
Public_sample13085,Southeast_Asia,D4a1e
Public_sample13086,Southeast_Asia,D4a1e
Public_sample13087,Southeast_Asia,D4a1e
Public_sample13088,Southeast_Asia,D4a1e
Public_sample13089,Southeast_Asia,D4a1e
Public_sample13090,Southeast_Asia,D4a1e
Public_sample13091,Southeast_Asia,D4a1e
Public_sample13092,Southeast_Asia,D4a1e
Public_sample13093,East_Asia,D4a1e1
Public_sample13094,,D4a1e1
Public_sample13095,,D4a1e1
Public_sample13096,East_Asia,D4a1e1
Public_sample13097,East_Asia,D4a1e1
Public_sample13098,East_Asia,D4a1f
Public_sample13099,,D4a1f
Public_sample13100,,D4a1f1
Public_sample13101,,D4a1f1
Public_sample13102,North_Asia,D4a1g
Public_sample13103,,D4a1g
Public_sample13104,East_Asia,D4a1g
Public_sample13105,East_Asia,D4a1g
Public_sample13106,,D4a1h
Public_sample13107,,D4a1h
Public_sample13108,,D4a2
Public_sample13109,,D4a2
Public_sample13110,,D4a2a
Public_sample13111,,D4a2a
Public_sample13112,East_Asia,D4a2a
Public_sample13113,East_Asia,D4a2b
Public_sample13114,,D4a2b
Public_sample13115,,D4a2b
Public_sample13116,East_Asia,D4a3a
Public_sample13117,East_Asia,D4a3a
Public_sample13118,East_Asia,D4a3a
Public_sample13119,East_Asia,D4a3a
Public_sample13120,East_Asia,D4a3a
Public_sample13121,East_Asia,D4a3a
Public_sample13122,East_Asia,D4a3a
Public_sample13123,East_Asia,D4a3a
Public_sample13124,East_Asia,D4a3a
Public_sample13125,East_Asia,D4a3a
Public_sample13126,East_Asia,D4a3a
Public_sample13127,East_Asia,D4a3a
Public_sample13128,East_Asia,D4a3a
Public_sample13129,East_Asia,D4a3a
Public_sample13130,East_Asia,D4a3a
Public_sample13131,East_Asia,D4a3a
Public_sample13132,East_Asia,D4a3a
Public_sample13133,East_Asia,D4a3a
Public_sample13134,East_Asia,D4a3a
Public_sample13135,East_Asia,D4a3a
Public_sample13136,East_Asia,D4a3a
Public_sample13137,East_Asia,D4a3a
Public_sample13138,East_Asia,D4a3a
Public_sample13139,East_Asia,D4a3a
Public_sample13140,East_Asia,D4a3a
Public_sample13141,East_Asia,D4a3a
Public_sample13142,East_Asia,D4a3a
Public_sample13143,East_Asia,D4a3a
Public_sample13144,,D4a3a1
Public_sample13145,,D4a3a1
Public_sample13146,East_Asia,D4a3a1
Public_sample13147,East_Asia,D4a3a1
Public_sample13148,East_Asia,D4a3a1
Public_sample13149,East_Asia,D4a3a1
Public_sample13150,East_Asia,D4a3a1
Public_sample13151,East_Asia,D4a3a1
Public_sample13152,East_Asia,D4a3a1
Public_sample13153,East_Asia,D4a3a1
Public_sample13154,East_Asia,D4a3a1
Public_sample13155,East_Asia,D4a3a1
